generated from data-file-template.txt

4000 atoms
5 atom types

0.0 35.9 xlo xhi
0.0 35.9 ylo yhi
0.0 35.9 zlo zhi

Masses

1 58.933
2 58.690
3 51.996
4 55.847
5 54.940

Atoms # atomic

1 3 0.000 0.000 0.000 0 0 0
2 1 0.000 1.795 1.795 0 0 0
3 2 1.795 0.000 1.795 0 0 0
4 2 1.795 1.795 0.000 0 0 0
5 1 0.000 0.000 3.590 0 0 0
6 2 0.000 1.795 5.385 0 0 0
7 4 1.795 0.000 5.385 0 0 0
8 4 1.795 1.795 3.590 0 0 0
9 4 0.000 0.000 7.180 0 0 0
10 2 0.000 1.795 8.975 0 0 0
11 2 1.795 0.000 8.975 0 0 0
12 2 1.795 1.795 7.180 0 0 0
13 1 0.000 0.000 10.770 0 0 0
14 4 0.000 1.795 12.565 0 0 0
15 2 1.795 0.000 12.565 0 0 0
16 2 1.795 1.795 10.770 0 0 0
17 3 0.000 0.000 14.360 0 0 0
18 3 0.000 1.795 16.155 0 0 0
19 1 1.795 0.000 16.155 0 0 0
20 2 1.795 1.795 14.360 0 0 0
21 3 0.000 0.000 17.950 0 0 0
22 5 0.000 1.795 19.745 0 0 0
23 3 1.795 0.000 19.745 0 0 0
24 2 1.795 1.795 17.950 0 0 0
25 3 0.000 0.000 21.540 0 0 0
26 1 0.000 1.795 23.335 0 0 0
27 1 1.795 0.000 23.335 0 0 0
28 5 1.795 1.795 21.540 0 0 0
29 3 0.000 0.000 25.130 0 0 0
30 4 0.000 1.795 26.925 0 0 0
31 3 1.795 0.000 26.925 0 0 0
32 2 1.795 1.795 25.130 0 0 0
33 3 0.000 0.000 28.720 0 0 0
34 5 0.000 1.795 30.515 0 0 0
35 3 1.795 0.000 30.515 0 0 0
36 3 1.795 1.795 28.720 0 0 0
37 5 0.000 0.000 32.310 0 0 0
38 1 0.000 1.795 34.105 0 0 0
39 1 1.795 0.000 34.105 0 0 0
40 2 1.795 1.795 32.310 0 0 0
41 3 0.000 3.590 0.000 0 0 0
42 4 0.000 5.385 1.795 0 0 0
43 2 1.795 3.590 1.795 0 0 0
44 4 1.795 5.385 0.000 0 0 0
45 1 0.000 3.590 3.590 0 0 0
46 1 0.000 5.385 5.385 0 0 0
47 1 1.795 3.590 5.385 0 0 0
48 1 1.795 5.385 3.590 0 0 0
